unit_id,cycle,phase,rpm,map_inhg,cht_c,egt_c,fuel_flow_lph,oil_press_psi,oil_temp_c,vibration_g,ambient_c,fault_mode,RUL
1,27,idle,1406.19098917394,12.251214904082598,72.19274788742601,405.22578772973617,3.8295123505003477,47.54526346509624,61.78015781055635,0.2896874627725201,34.34890121389908,none,999
1,28,idle,1406.4623150451182,12.179997026601947,72.93746712311189,400.80352913142565,4.185464016124207,48.4512200799699,61.651681390289,0.2991932461150147,34.34890121389908,none,999
1,29,idle,1432.124714013057,11.804113373952854,77.23442237290341,401.72013969456043,3.9864943570987315,47.297919506363,61.47053151158523,0.24420230954856637,34.34890121389908,none,999
1,30,climb,1393.9037747542307,11.937369212218345,76.53031768575715,399.4690903468871,4.054088751648526,48.509820707776115,62.53404028025354,0.32154595094121763,34.34890121389908,none,999
1,31,climb,1461.8078844876557,12.274304592842984,74.12535382448397,407.1456476030216,3.9572232170559585,48.70260970930607,60.22236980238264,0.32219224313262573,34.34890121389908,none,999
1,32,climb,1526.7764599237396,12.650503348004655,72.98635712592355,415.45250611296007,4.555937788002942,45.39205099716572,61.26220153360919,0.26990021776659645,34.34890121389908,none,999
1,33,climb,1617.7142676098188,13.031636953075052,70.85440698844195,416.2418552088305,4.562507300676678,49.721316112314554,62.50449909042791,0.22218067164295888,34.34890121389908,none,999
1,34,climb,1694.9006860857287,13.2076131459355,74.56780342733941,423.56286047940375,4.834703022141559,45.67163740071,61.26185767691888,0.3467505816233458,34.34890121389908,none,999
1,35,climb,1745.748415253821,13.466311614579364,79.10794252051792,439.2549487847025,5.276484668243723,48.227239792136125,60.331428900577286,0.26803135289088575,34.34890121389908,none,999
1,36,climb,1804.3468053879349,13.590766113209035,76.23824227119545,437.3867844573115,5.312298907592625,50.01155975471613,62.683232079757616,0.2809635528330082,34.34890121389908,none,999
1,37,climb,1874.073459730733,13.715272432044797,74.87230322219435,439.16685877903836,5.225919560962567,48.838990005798124,63.224328871910345,0.2619266669959358,34.34890121389908,none,999
1,38,climb,1965.6910952072012,14.155322127478389,76.55807029687003,457.40843868908155,5.428724788679011,47.91354839608461,62.158942000494655,0.24000384314899387,34.34890121389908,none,999
1,39,climb,2036.572541381611,14.487983764670894,73.68408292366257,464.42148721373525,5.659045798320295,48.45887889287262,60.357571043086416,0.21538342734896782,34.34890121389908,none,999
1,40,climb,2103.062568261866,14.73672295296942,75.7591142611987,460.9378937880449,5.962750164315511,50.741692498178836,63.1495498967862,0.3245130849743197,34.34890121389908,none,999
1,41,climb,2154.4241340516865,14.566979600776424,76.54353965469883,474.74976311894596,6.008281129757138,47.91855433299206,60.91637427596311,0.25683141889368644,34.34890121389908,none,999
1,42,climb,2237.3807249307465,15.188330552256051,76.4729998609941,485.3735959431903,6.187344591478312,51.17138311298823,63.031276453259295,0.45403636175049644,34.34890121389908,none,999
1,43,climb,2305.140117645585,15.543495248259138,78.00978461038466,490.178285199564,6.648501893484755,50.15255672448353,61.99152541523671,0.2508877914575215,34.34890121389908,none,999
1,44,climb,2376.1616848831386,15.753137454821353,77.57611191882086,498.3951937488693,6.601838890310038,49.18848682780913,61.88638964328635,0.24665293020722046,34.34890121389908,none,999
1,45,climb,2455.444313025155,16.0694423161178,78.31333937034881,495.9488313900492,7.176618228169429,49.99113934970988,62.78368358836746,0.3398632963309864,34.34890121389908,none,999
1,46,climb,2515.2183400112817,16.44966984493665,76.53994183281579,510.4569900443743,7.005660589471144,49.70282039063319,63.229736656663626,0.39446679224173564,34.34890121389908,none,999
1,47,climb,2591.539635649468,16.43411933585649,79.19536172455041,514.7346705343032,7.464611415754233,51.77241943414992,62.96740971831983,0.3258843386794457,34.34890121389908,none,999
1,48,climb,2651.8611436694523,16.559703337383233,80.57755331398809,519.7188437107135,7.412249762275856,51.78574767237126,64.40670337776987,0.35494511757457425,34.34890121389908,none,999
1,49,climb,2724.6757740311973,17.099832477076365,76.97717921440425,533.589438928191,7.698452260217459,49.511755388151265,63.58839294208088,0.2385955421777473,34.34890121389908,none,999
1,50,climb,2799.2998318621544,17.613505151781936,77.41200913125675,543.9134293204106,7.645527403365926,51.009334300656654,65.24134696054873,0.3014475831948113,34.34890121389908,none,999
1,51,climb,2837.4646966004702,17.947128936094288,81.0602139709414,549.2123084779257,7.728548717247296,50.64282579277882,64.77193595036658,0.28396949992119913,34.34890121389908,none,999
1,52,climb,2924.0184910766743,18.103814881288898,79.09844961039742,555.2587701942782,8.157785991262838,53.010628239378086,64.03510868531973,0.2481756642755739,34.34890121389908,none,999
1,53,climb,2991.2494949313705,17.916101374587676,81.8299353257813,554.6951822558852,8.41748894838079,50.53099721097448,64.1169092977874,0.35287641992871693,34.34890121389908,none,999
1,54,climb,3058.2134424458413,18.424603400693783,79.40857439181798,563.5405220293601,8.454903808691352,53.64865213504072,63.5935986425822,0.23896919467837108,34.34890121389908,none,999
1,55,climb,3133.1610018248202,18.814882005288773,82.61461167541562,572.9229925857329,8.456985150974768,52.193927216153355,65.79953287833139,0.2895707505873849,34.34890121389908,none,999
1,56,climb,3229.203780685465,19.17387444069385,81.00625750864816,579.0647951792256,8.70358114445663,51.29953822943812,65.43530287128327,0.3346771261947843,34.34890121389908,none,999
1,57,climb,3263.2837197052795,19.37921201187747,81.57202254298005,582.4375984717801,8.784983421808182,51.86732025429628,63.69981353837876,0.3220505691600852,34.34890121389908,none,999
1,58,climb,3360.286887183279,19.46649025825235,83.92452852028937,595.3662668479934,8.99416296574594,51.97956868894686,65.83169791593514,0.3893501133532362,34.34890121389908,none,999
1,59,climb,3390.0111907138985,19.778885947125364,81.42448458216842,593.8510200102506,9.355477218027522,51.579067428994,65.76167427137014,0.38662115537036174,34.34890121389908,none,999
1,60,climb,3479.722487262078,20.200054760148703,80.95971226552425,599.2533201729685,9.748499846764217,53.1673207311013,68.54528013770683,0.4215022840810459,34.34890121389908,none,999
1,61,climb,3556.678584112168,20.581440860366758,82.1132002907773,608.3353014134713,9.784198467384169,52.032276117874424,65.58259611743134,0.41912397834979054,34.34890121389908,none,999
1,62,climb,3632.522148529711,20.551137921915338,83.88895730280534,620.9765907696161,9.650631355625377,51.2648097632855,66.16827941397989,0.4431700387686612,34.34890121389908,none,999
1,63,climb,3703.888737679944,20.92175394432681,81.29438303156033,624.7845994003845,10.1525508369204,53.23956435276144,69.05129541964803,0.39038510058978776,34.34890121389908,none,999
1,64,climb,3774.6120729347786,20.726015285194222,85.03951581166606,633.370520414564,10.346490590086223,51.98888056683767,69.63695026074979,0.40996676412222244,34.34890121389908,none,999
1,65,climb,3826.972513746782,21.346819855252377,83.71755667165222,640.1282024302093,10.825789483561769,53.167284287412436,67.87750493614676,0.4235618139829585,34.34890121389908,none,999
1,66,climb,3894.759638364269,21.630764390632205,86.69640483789135,641.5169769161723,10.474686879405226,53.17567671716315,68.33908356424126,0.409202325013714,34.34890121389908,none,999
1,67,climb,3984.0560788968237,21.88020438186631,81.8449339657616,655.884272905644,10.874231742016233,53.43135973016156,69.94653636125138,0.38770467955883064,34.34890121389908,none,999
1,68,climb,4037.8084012284708,22.32700887386495,84.71999756651161,659.2413741127525,11.33292483220685,56.43464212897667,67.36563837186362,0.39421984896767437,34.34890121389908,none,999
1,69,climb,4091.034196675355,22.4904077786655,83.8353384357848,656.3658561923064,11.28734459594074,54.619909607841166,68.19711846539482,0.37320953110029165,34.34890121389908,none,999
1,70,climb,4162.6617087391005,22.329276087856577,85.5978992134264,676.7394955402337,11.496516179595782,54.9835702986029,70.14981735043416,0.43953582373568056,34.34890121389908,none,999
1,71,climb,4235.3607580828575,23.107924064427603,87.68805670300166,674.1168380453967,11.624253114068566,53.13911574776224,72.35942032713055,0.4181870923983555,34.34890121389908,none,999
1,72,climb,4326.1014789574165,23.233267774651626,87.53921117814672,677.1978383043098,11.900007693855072,54.482869741868974,70.76290460886904,0.3952621343558091,34.34890121389908,none,999
1,73,climb,4390.271979261397,23.766491857248436,87.92351483977801,686.5086330873268,12.139322349511383,55.50864892082297,71.69341539931463,0.3992214163058068,34.34890121389908,none,999
1,74,climb,4467.9843989550845,23.716251795157035,88.5682131591492,694.2103253141776,12.109754707899238,54.458359865026225,73.12739831144094,0.3765522830593413,34.34890121389908,none,999
1,75,climb,4520.709854372749,24.1843812272096,89.61581166258793,704.7203645808729,12.504344981494825,56.519550293207615,74.5038894885666,0.4892292533041008,34.34890121389908,none,999
1,76,climb,4598.988264857676,24.427223977569728,88.30946266340719,710.7271635559445,12.376700989768251,54.599713816190864,72.23075792041561,0.4489911435288867,34.34890121389908,none,999
1,77,climb,4675.485550824765,24.843003014355002,91.4011219391457,717.8754060959204,12.837143259113125,55.70262301248791,73.20808557504138,0.40658472773016363,34.34890121389908,none,999
1,78,climb,4730.9530222431795,25.02378051794268,91.85410414418492,728.0695363877226,12.96351437490148,55.538224024032196,75.46677002847666,0.4935342790802948,34.34890121389908,none,999
1,79,climb,4811.936374326073,25.26384082090233,91.96504451908818,734.5712182036292,13.061531675206988,56.486116694323556,72.54971381980894,0.43002246038382236,34.34890121389908,none,999
1,80,climb,4864.647382070441,25.213320686734335,92.74927634003109,739.5946180918011,13.291992624012094,55.809869396609066,75.52843356234524,0.3909339553610006,34.34890121389908,none,999
1,81,climb,4938.621988911694,25.51381494940221,92.8919331879597,747.2805558390039,13.400482849790079,56.35989171173807,73.91733163791295,0.5168307479311819,34.34890121389908,none,999
1,82,climb,5007.833253623923,25.962571894616378,96.03701820688605,755.0644054008818,13.518797432644678,56.56346320974378,75.47772295930753,0.4431349830597385,34.34890121389908,none,999
1,83,climb,5065.113252773792,26.301225009648395,93.39152087807211,747.0322579519706,13.780188466931541,56.20491285913014,75.57461948349562,0.4530375609025966,34.34890121389908,none,999
1,84,climb,5159.84696009314,26.550923913362677,93.61088551128223,764.9921463087401,13.921795987870969,57.65545230774867,75.31085973593078,0.48131796199874793,34.34890121389908,none,999
1,85,climb,5214.992863202045,27.012819413245822,93.49022699058179,761.2933753558009,14.283766325765814,57.54324901679363,75.73912973481148,0.5397509771884109,34.34890121389908,none,999
1,86,climb,5291.712835509729,27.131327857171243,93.62711676295613,779.8596006593284,14.268667954073981,57.403368580380324,77.45790889673869,0.48830142768415274,34.34890121389908,none,999
1,87,climb,5368.228149036132,27.292765841526563,93.86954044880532,787.12104480094,14.753262319155354,57.24814690808959,78.64204129053594,0.432009274731527,34.34890121389908,none,999
1,88,climb,5437.2064422167205,27.699332711028646,94.96715616963886,799.1014606146041,14.654307618928707,58.643389011536385,77.9859322196325,0.5233649747310188,34.34890121389908,none,999
1,89,climb,5509.980776634592,28.04517196726331,96.7598910582851,805.9381719636056,14.915055762662849,57.76416575618582,78.65781711431171,0.4757505137869138,34.34890121389908,none,999
1,90,cruise,5498.522717732359,28.059211939793634,97.91551465475158,800.8697501419798,14.902346048537465,57.68969958469201,79.62118459377331,0.594306120389422,34.34890121389908,none,999
1,91,cruise,5491.978284516662,28.344371570853895,98.02058512726978,796.715588224397,15.17725033364422,58.08512487017266,78.53017523235631,0.49945488490721907,34.34890121389908,none,999
1,92,cruise,5495.459745231053,27.8485000646083,97.31049416252193,801.9828538779533,15.037362320511166,59.68551289085147,80.68491363151917,0.38797138030208206,34.34890121389908,none,999
1,93,cruise,5469.673261082603,27.866956018248175,100.30100394909147,794.4017055775348,14.886875508132642,56.585676136082704,81.19409128644607,0.5160190572103814,34.34890121389908,none,999
1,94,cruise,5471.604349702951,27.974412495521744,100.53758343184548,797.2227293967297,14.998624464143987,58.70059920940402,83.3996878108708,0.595498447521728,34.34890121389908,none,999
1,95,cruise,5471.7983018013065,27.885260000555178,99.65245392945141,802.1792963946874,14.608258055172344,56.03804420900898,80.83288222215207,0.5770763986834467,34.34890121389908,none,999
1,96,cruise,5475.007852769924,27.802346040148315,99.36304966253331,794.772885003704,14.926477859229271,58.1563167015699,81.15619726747049,0.5900238030213603,34.34890121389908,none,999
1,97,cruise,5494.290927782123,27.667869258515044,101.6076921518855,803.4714105408099,15.28431010364714,59.56115826122367,82.78419429523268,0.44866387657130014,34.34890121389908,none,999
1,98,cruise,5473.039887748195,27.79262289403601,101.49013843465178,800.7567519896269,14.947519967479948,58.42291215312144,83.22311641560412,0.5439637105151923,34.34890121389908,none,999
1,99,cruise,5479.277394465329,27.704390812930896,99.4482467253205,793.2043233012072,14.95458974101409,58.12008213821133,82.25115031436907,0.4626366995049528,34.34890121389908,none,999
1,100,cruise,5502.766016440035,27.654678663775243,101.92442415749572,804.869470641087,15.08221925694633,57.43955053119692,82.76169894267471,0.5112144699708462,34.34890121389908,none,999
1,101,cruise,5476.2613916046475,27.74822575987914,102.80627859341827,801.176869932189,15.070651837143767,57.973148155621836,84.07241220305526,0.4349049024413455,34.34890121389908,none,999
1,102,cruise,5490.9958438949,27.755443485680463,101.44322064201594,799.6311751827071,14.676222504077227,57.72597582824274,83.06566348951141,0.4672281778470166,34.34890121389908,none,999
1,103,cruise,5464.256604365069,27.97727088706861,103.4378536001646,792.7012221601123,14.651754112613236,57.12684437832491,83.83222336774053,0.46400818978822583,34.34890121389908,none,999
1,104,cruise,5473.507065394528,28.016831305607848,101.3230781535164,793.1192933602468,14.96046508862385,57.645507470853246,84.67667452412901,0.5433123411653338,34.34890121389908,none,999
1,105,cruise,5460.666057136207,27.665725828469025,105.84748935692069,793.4742292751149,14.787238425105198,58.10244471461719,85.9179527919808,0.5376375449332516,34.34890121389908,none,999
1,106,cruise,5468.158651018683,27.823695351033454,106.045089514533,799.6064992451118,15.111375779870915,57.155121104685655,84.64711116390703,0.5118994407969485,34.34890121389908,none,999
1,107,cruise,5484.176528416376,27.566601334568226,104.11913239486796,793.6781208377614,14.910270625073345,57.15512434618453,83.73555251701761,0.43151408326896096,34.34890121389908,none,999
1,108,cruise,5443.989859203954,27.682555850759382,105.34632949471357,796.7231572629973,14.559549280190229,56.50314646290528,83.97320086520278,0.48100277581495027,34.34890121389908,none,999
1,109,cruise,5474.743779402352,27.981235519271596,101.48940859051389,791.3272008338862,14.74203732062605,58.32912448804585,84.9420101575309,0.4611541624017876,34.34890121389908,none,999
1,110,cruise,5470.121217981472,28.048387452972467,103.66246634873056,796.0646539540469,14.507386011152047,58.47244818387309,85.19274593651873,0.5416619108823753,34.34890121389908,none,999
1,111,cruise,5455.970693808361,27.685568900962657,105.23609325298662,796.2526967053931,14.846753762551947,58.124271892549594,86.64694244008332,0.5562245288486861,34.34890121389908,none,999
1,112,cruise,5441.51983452531,27.982155692204277,104.33571316154803,806.5202687277639,14.814844375978248,58.8225359427904,85.8995801183504,0.5492534155530875,34.34890121389908,none,999
1,113,cruise,5462.62040415417,27.5509900221526,107.28081972277035,789.4666318837805,14.836043872970732,57.99669789111529,86.67099142822451,0.459959785380013,34.34890121389908,none,999
1,114,cruise,5451.923830099829,27.562860118609596,109.45939202632704,802.6697147934095,15.032847009780829,58.274751986389724,86.87715376043857,0.3600918701111253,34.34890121389908,none,999
1,115,cruise,5461.6841231034305,27.99240699987267,104.94797738662336,797.0110777385638,15.076979281364757,58.210384067353246,87.48457962421537,0.4093155711363894,34.34890121389908,none,999
1,116,cruise,5456.8495213132865,28.1658321337645,105.69725802273294,797.846056791376,14.85867215953223,57.803214910614194,89.5150193625017,0.5684502221549206,34.34890121389908,none,999
1,117,cruise,5478.876181697573,28.016251984749218,107.54640956195578,798.5308792447529,14.623122291018301,57.417656663815656,89.12083950035905,0.47864921533264126,34.34890121389908,none,999
1,118,cruise,5449.586923112988,27.795197564109735,109.83392913052438,797.3052851263895,14.95733764054771,60.09119389167725,88.7303556912707,0.45938980098387777,34.34890121389908,none,999
1,119,cruise,5436.15255433308,27.311802487117333,105.79705878992601,793.0025553887343,14.912006009316258,57.392323542910106,88.50080633292896,0.5782398777409019,34.34890121389908,none,999
1,120,cruise,5452.521910444078,27.410230239304777,108.21592986368526,802.638242170124,14.919028495251554,57.21832207045048,88.77444818835615,0.5603629918136894,34.34890121389908,none,999
1,121,cruise,5451.460485376633,27.836459411287983,110.77941605429348,792.9820818765967,15.016993996333525,58.31562076339311,89.77615147444087,0.4982627095945645,34.34890121389908,none,999
1,122,cruise,5466.876107942988,27.799123497082793,105.77328028025,802.429573635822,14.736406806841298,58.171064434668146,90.27149168051518,0.48331009593112984,34.34890121389908,none,999
1,123,cruise,5457.342722200425,27.61236553801026,106.52387262072018,792.616478759952,15.18686695285574,56.4911663114151,89.01198417885497,0.4907938858349794,34.34890121389908,none,999
1,124,cruise,5448.496878596273,27.8121187253222,107.99619819951725,794.6740459968983,14.717906730823598,58.99706088528635,90.18198991854241,0.5082177056874387,34.34890121389908,none,999
1,125,cruise,5463.4211152746475,27.880279406280675,108.0356412870701,791.0715155580268,15.014244967865768,57.81658863263611,88.33819096885944,0.577771944265654,34.34890121389908,none,999
1,126,cruise,5421.967885288836,27.884367604103513,110.2026615085353,794.6622293616242,14.537543391734877,56.69874667378144,90.79325123367629,0.5163653154367904,34.34890121389908,none,999
1,127,cruise,5428.530817309757,27.74841632903086,109.5103886152236,800.2530265953408,14.668713709203963,59.01446903462158,91.55245963730957,0.5319435746586496,34.34890121389908,none,999
1,128,cruise,5422.5562103772445,27.943459206846367,106.64292255541538,792.057727430383,15.0196792760697,58.43678827983334,90.71367347843587,0.5537413231594381,34.34890121389908,none,999
1,129,cruise,5428.935461648315,27.72427377819587,110.23309095826744,792.0824458136331,14.77020406999657,56.5621298657309,93.01087690917873,0.4371829963907495,34.34890121389908,none,999
1,130,cruise,5412.460075679632,27.635313784178557,108.7388163764633,785.8864347631611,14.891125179178687,59.56367082972024,90.5064924077127,0.5324052943602651,34.34890121389908,none,999
1,131,cruise,5440.965391292518,27.98248347643975,111.66593342508556,793.0940627119963,14.877157772751227,58.51481051786014,91.80024660652244,0.48167189100426805,34.34890121389908,none,999
1,132,cruise,5426.432545831143,27.517219319918127,108.95329153468512,784.8587160995527,14.786880180049382,57.81037106932896,91.73531959673906,0.3697094198352119,34.34890121389908,none,999
1,133,cruise,5406.03155106741,28.196183348477273,109.06997682430628,786.2679565120068,14.952467075993932,59.361027466761804,91.8514373831986,0.38786173942921,34.34890121389908,none,999
1,134,cruise,5411.187718464162,27.728466982322757,110.9644263896619,792.469317397781,14.726224323401185,57.94268246301053,92.0153978571728,0.4436787364035878,34.34890121389908,none,999
1,135,cruise,5429.451871591352,27.800856081167932,111.42645865051442,799.712321753717,14.543613817403253,57.799848319021216,92.41481406742739,0.5222594462827603,34.34890121389908,none,999
1,136,cruise,5435.648821595339,27.85389264492267,111.08149146932521,807.7678905593513,14.70686448317035,57.18274579030811,93.33130617385356,0.5017661259252671,34.34890121389908,none,999
1,137,cruise,5451.355645649624,28.185595668333153,108.00899885809862,792.3212839063161,14.952169515926197,58.46320567259884,94.03627403793404,0.5062522161910774,34.34890121389908,none,999
1,138,cruise,5463.4403784616825,28.015829788526453,111.47219432746986,803.6097084380255,14.96123957646133,58.38743315869393,92.83033211764544,0.5953179289185835,34.34890121389908,none,999
1,139,cruise,5424.276342168036,27.383481846806184,109.22613334369662,793.8310884671824,14.561780229256975,57.829988291519065,93.81082034042247,0.43192822304774325,34.34890121389908,none,999
1,140,cruise,5401.544888065742,27.896479005990543,111.23293565109469,789.6383849921942,14.627200760801736,56.96987922678055,92.44896538428479,0.4926249718070176,34.34890121389908,none,999
1,141,cruise,5382.735024852575,27.47420126890153,108.83826778542418,790.7224868783942,14.598128449663157,57.843917719660155,94.0651410671202,0.5080714727780429,34.34890121389908,none,999
1,142,cruise,5417.059150196027,27.69775940557675,111.74443126146988,792.2177921936219,14.722655329701476,57.72790645861841,92.68937569904342,0.4581289752825971,34.34890121389908,none,999
1,143,cruise,5399.177121028539,27.35069406811534,109.95786216264341,790.715600191821,14.523112554713164,56.42061622035979,94.68767595884256,0.4952686007314969,34.34890121389908,none,999
1,144,cruise,5403.468637752823,27.728532648513845,109.33509270196977,788.5406403080933,14.64675775214331,56.292745301731486,95.95123009315094,0.4141164746221744,34.34890121389908,none,999
1,145,cruise,5398.845303866946,27.474975108296523,112.41696734469913,783.1407008587566,14.619317779049219,58.31843460775354,93.75830494300055,0.5643273415873457,34.34890121389908,none,999
1,146,cruise,5404.242651753921,27.64634671493107,111.79486032280386,782.939693670699,14.858820030255295,55.16455717703104,91.8259021041256,0.46008040967554664,34.34890121389908,none,999
1,147,cruise,5420.671977709306,27.63360742901294,110.59980862970964,795.5269051685335,14.90853691733204,58.01192754576444,93.60887401250768,0.5967329337090048,34.34890121389908,none,999
1,148,cruise,5405.3657619564965,28.015698216762768,113.77879112007032,789.3838909599614,14.724231695072401,57.291101727505925,95.52156682516143,0.49260590343562094,34.34890121389908,none,999
1,149,cruise,5398.95827008656,28.002142870123013,111.01798039500754,787.1618257540665,14.670106462558943,59.061803363188595,94.97160808579852,0.5452415971776763,34.34890121389908,none,999
1,150,cruise,5384.130745547078,27.557129933738864,111.79740887043744,788.7382106260136,14.710119915346807,57.22392385315607,94.79081453767154,0.49026965810819095,34.34890121389908,none,999
1,151,cruise,5372.873066866224,27.516690437361476,112.21750228280862,791.5720336417708,14.53644147425446,58.34941852368171,95.66927492213969,0.49071116612271887,34.34890121389908,none,999
1,152,cruise,5389.026451598014,27.49224390077113,110.95229923927471,790.0751320661577,14.530241277328093,57.332418967537855,95.26454340002553,0.46403185355829074,34.34890121389908,none,999
1,153,cruise,5393.842091169164,27.806926492131442,112.65554808435334,786.3628561625671,14.574152916919875,57.854826424630446,96.11584851191814,0.49948315324692144,34.34890121389908,none,999
1,154,cruise,5419.495537332461,27.620052269181954,111.22120758788495,798.2773708594605,14.688790442637714,58.54048418295044,95.93822524800098,0.5109911260214622,34.34890121389908,none,999
1,155,cruise,5393.25846564818,27.499180215893027,111.46661567282295,797.4821192854624,14.539099203721399,57.277099077939276,96.65364727741887,0.45427844441083737,34.34890121389908,none,999
1,156,cruise,5404.373199688757,27.822540815420826,114.19209664483199,793.14333934381,14.767749225707318,58.763318786178296,95.6037939854428,0.4879168767490032,34.34890121389908,none,999
1,157,cruise,5380.470432242648,27.42588333115188,110.64239541753321,793.2068963121006,14.788768266840513,56.71476659177802,96.25638340372441,0.46220666841925695,34.34890121389908,none,999
1,158,cruise,5368.513468921805,27.479330823049047,108.63409195772651,793.3818457325377,14.409166512963155,57.9738939862701,95.1456674418109,0.606965732073535,34.34890121389908,none,999
1,159,cruise,5370.138633181899,27.17696177806619,114.71863192355514,792.9810949412323,14.655360761560672,58.605904681768095,94.95128791097206,0.4875950854789251,34.34890121389908,none,999
1,160,cruise,5372.064752844673,27.641578567930672,116.17427715989717,790.5890083582142,14.623768723707954,58.34800030360661,97.35784731465861,0.5694606778802349,34.34890121389908,none,999
1,161,cruise,5413.197948996561,28.049433676603442,111.80103735300314,794.5232424545511,14.818342751357878,59.704732557214825,95.97167467272978,0.484926075471601,34.34890121389908,none,999
1,162,cruise,5367.277862018992,27.626305023902365,109.54714050437477,789.6498016002927,14.641975399957365,56.91284815102834,96.65369306102234,0.5048715687852205,34.34890121389908,none,999
